,id,title,type,averageRating,numVotes,releaseYear,idjw,NbDiff,ClassifImdb,Diffuseur,SVOD,ClassificationSVOD,ValNudite,ScoreNudite,ValViolence,ScoreViolence,ValVulgarite,ScoreVulgarite,ValStupefiants,ScoreStupefiants,ValIntensite,ScoreIntensite,CP_ar,CP_at,CP_au,CP_be,CP_br,CP_ca,CP_cl,CP_cn,CP_co,CP_cz,CP_de,CP_dk,CP_eg,CP_es,CP_fi,CP_fr,CP_gb,CP_gr,CP_hk,CP_hu,CP_id,CP_ie,CP_il,CP_in,CP_is,CP_it,CP_jo,CP_jp,CP_kp,CP_kr,CP_mt,CP_mx,CP_my,CP_nl,CP_no,CP_nz,CP_ph,CP_pl,CP_ru,CP_se,CP_th,CP_tr,CP_tw,CP_us,CP_za,Genre_action,Genre_adventure,Genre_animation,Genre_biography,Genre_comedy,Genre_crime,Genre_documentary,Genre_drama,Genre_family,Genre_fantasy,Genre_game-show,Genre_history,Genre_horror,Genre_music,Genre_musical,Genre_mystery,Genre_news,Genre_reality-tv,Genre_romance,Genre_sci-fi,Genre_short,Genre_sport,Genre_talk-show,Genre_thriller,Genre_war,Genre_western,DureeEp,classifJW,ScoreParent
583,tt5626028,My Hero Academia,tvSeries,8.2,92151.0,2016.0,ts38725,5.0,10::(dvd rating),https://animationdigitalnetwork.com/video/405-my-hero-academia/7214-episode-1,ADN,,Faible,47.87,Modéré,60.82,Faible,65.31,Aucun,54.98,Modéré,45.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,10.0,75.0
584,tt5626028,My Hero Academia,tvSeries,8.2,92151.0,2016.0,ts38725,5.0,10::(dvd rating),https://app.primevideo.com/detail?gti=amzn1.dv.gti.c4a74afc-a490-474b-81a1-0391ece116ac,Prime Video,16+,Faible,47.87,Modéré,60.82,Faible,65.31,Aucun,54.98,Modéré,45.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,10.0,75.0
585,tt5626028,My Hero Academia,tvSeries,8.2,92151.0,2016.0,ts38725,5.0,10::(dvd rating),https://www.crunchyroll.com/watch/G7PU4VDGQ,Crunchyroll,,Faible,47.87,Modéré,60.82,Faible,65.31,Aucun,54.98,Modéré,45.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,10.0,75.0
586,tt5626028,My Hero Academia,tvSeries,8.2,92151.0,2016.0,ts38725,5.0,10::(dvd rating),https://app.primevideo.com/detail?gti=amzn1.dv.gti.4bae25af-543c-4b18-a2da-e097ee6b74a3,Prime Video,16+,Faible,47.87,Modéré,60.82,Faible,65.31,Aucun,54.98,Modéré,45.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,10.0,75.0
587,tt3475734,Agent Carter,tvSeries,7.8,91933.0,2015.0,ts21913,1.0,tous publics,https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fagent-carter%2F3rh3uclvsNsT&subId3=justappsvod,Disney+,12+,Faible,44.21,Modéré,66.07,Faible,72.41,Faible,71.74,Modéré,58.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,12.0,15.0
588,tt13309742,Blue Eye Samurai,tvSeries,8.7,91179.0,2023.0,ts257461,1.0,,https://www.netflix.com/title/81144203,Netflix,16+,Élevé,77.5,Élevé,89.14,Élevé,53.37,Modéré,60.12,Modéré,48.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,16.0,85.0
589,tt0994314,Code Geass,tvSeries,8.7,91122.0,2006.0,ts12787,2.0,13::(self-applied),https://app.primevideo.com/detail?gti=amzn1.dv.gti.8aab9abb-0fbd-7867-40e6-01c1e1d69b68,Prime Video,18+,Modéré,37.94,Modéré,63.04,Faible,82.05,Faible,70.27,Élevé,57.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,18.0,45.0
590,tt0994314,Code Geass,tvSeries,8.7,91122.0,2006.0,ts12787,2.0,13::(self-applied),https://www.crunchyroll.com/watch/GQJUG2D3M,Crunchyroll,,Modéré,37.94,Modéré,63.04,Faible,82.05,Faible,70.27,Élevé,57.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,18.0,45.0
591,tt10813940,Ginny & Georgia,tvSeries,7.4,91117.0,2021.0,ts279892,1.0,16::(self-applied),https://www.netflix.com/title/81025696,Netflix,16+,Modéré,44.46,Faible,56.81,Modéré,56.92,Modéré,59.11,Faible,52.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,16.0,75.0
592,tt0368530,One Tree Hill,tvSeries,7.8,91099.0,2003.0,ts21749,2.0,tous publics,https://play.max.com/video/watch/97adf807-dcfd-4ce6-a7c7-b829249b945d?utm_source=universal_search,MAX,,Faible,51.72,Faible,65.28,Faible,61.11,Faible,69.01,Faible,63.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,48,16.0,15.0
593,tt0368530,One Tree Hill,tvSeries,7.8,91099.0,2003.0,ts21749,2.0,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.0eb81258-d111-01ec-b38f-b213ea02541a,Prime Video,18+,Faible,51.72,Faible,65.28,Faible,61.11,Faible,69.01,Faible,63.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,48,16.0,15.0
594,tt5712554,The Grand Tour,tvSeries,8.7,90796.0,2016.0,ts39038,1.0,16,https://app.primevideo.com/detail?gti=amzn1.dv.gti.66ac22fb-00c6-9eb4-9580-d942315e7b29,Prime Video,16+,Faible,49.52,Faible,60.27,Modéré,48.1,Faible,60.27,Aucun,76.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,70,16.0,0.0
595,tt5580146,Maniac,tvMiniSeries,7.6,90333.0,2018.0,ts75097,1.0,16::(self-applied),https://www.netflix.com/title/80124522,Netflix,16+,Faible,41.53,Élevé,62.9,Modéré,51.85,Modéré,61.7,Modéré,62.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39,16.0,25.0
596,tt5607976,His Dark Materials,tvSeries,7.8,90330.0,2019.0,ts74636,3.0,10,https://play.max.com/video/watch/d83b13c5-a0dd-4c58-be0e-52a3eeae0d27?utm_source=universal_search,MAX,,Aucun,74.89,Faible,61.18,Faible,55.22,Faible,64.0,Faible,48.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,12.0,12.0
597,tt5607976,His Dark Materials,tvSeries,7.8,90330.0,2019.0,ts74636,3.0,10,https://app.primevideo.com/detail?gti=amzn1.dv.gti.a3ef6ed7-e0b2-47d9-89a7-e6f7b3f99cc4,Prime Video,13+,Aucun,74.89,Faible,61.18,Faible,55.22,Faible,64.0,Faible,48.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,12.0,12.0
598,tt5607976,His Dark Materials,tvSeries,7.8,90330.0,2019.0,ts74636,3.0,10,https://www.mycanal.fr/series/his-dark-materials---a-la-croisee-des-mondes/h/40427312_50889,MyCanal,-12,Aucun,74.89,Faible,61.18,Faible,55.22,Faible,64.0,Faible,48.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,12.0,12.0
599,tt2654620,The Strain,tvSeries,7.3,90100.0,2014.0,ts20254,1.0,16,https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fthe-strain%2F7GIv745QNYvZ&subId3=justappsvod,Disney+,16+,Faible,46.67,Élevé,88.46,Modéré,57.69,Modéré,50.0,Élevé,62.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46,16.0,25.0
600,tt6473300,Mirzapur,tvSeries,8.4,89654.0,2018.0,ts85612,1.0,18::(self-applied),https://app.primevideo.com/detail?gti=amzn1.dv.gti.78b38631-4748-5507-f514-0db1463d3a89,Prime Video,18+,Modéré,40.32,Élevé,88.92,Élevé,93.49,Élevé,75.33,Élevé,83.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50,18.0,85.0
601,tt3502248,Bosch,tvSeries,8.5,89511.0,2014.0,ts14841,2.0,tous publics,https://www.canalplus.com/series/harry-bosch/h/6803232_50076,Canal+,tous publics,Modéré,29.61,Modéré,55.22,Modéré,31.52,Modéré,51.61,Modéré,54.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,18.0,2.0
602,tt3502248,Bosch,tvSeries,8.5,89511.0,2014.0,ts14841,2.0,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.18ab0769-016b-f1b4-90ce-4a5dc75848cf,Prime Video,18+,Modéré,29.61,Modéré,55.22,Modéré,31.52,Modéré,51.61,Modéré,54.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,18.0,2.0
603,tt11823076,Tiger King,tvSeries,7.5,89404.0,2020.0,ts227305,1.0,16::(self-applied),https://www.netflix.com/title/81115994,Netflix,16+,Faible,36.6,Modéré,61.46,Élevé,74.56,Modéré,72.29,Modéré,45.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,16.0,45.0
604,tt33503491,When the Phone Rings,tvSeries,5.7,89329.0,2024.0,ts432582,1.0,,https://www.netflix.com/title/81912961,Netflix,13+,Faible,30.77,Faible,58.33,Faible,53.85,Faible,92.86,Modéré,58.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,68,tous publics,35.0
605,tt6517102,Castlevania,tvSeries,8.3,89151.0,2017.0,ts56261,1.0,18,https://www.netflix.com/title/80095241,Netflix,18+,Modéré,32.93,Élevé,95.13,Élevé,72.06,Faible,68.31,Élevé,78.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,18.0,75.0
606,tt9432978,Kota Factory,tvSeries,9.0,87884.0,2019.0,ts90621,1.0,13::(self-applied),https://www.netflix.com/title/81249783,Netflix,13+,Aucun,80.0,Aucun,98.8,Faible,70.73,Faible,72.37,Aucun,88.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,tous publics,10.0
607,tt10062292,Never Have I Ever,tvSeries,7.8,87879.0,2020.0,ts235758,1.0,13::(self-applied),https://www.netflix.com/title/80179190,Netflix,13+,Faible,40.05,Aucun,80.57,Faible,49.06,Faible,66.67,Aucun,70.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,tous publics,30.0
608,tt14852808,The Watcher,tvSeries,6.5,87665.0,2022.0,ts365032,1.0,16::(self-applied),https://www.netflix.com/title/81380441,Netflix,16+,Faible,34.33,Modéré,46.6,Élevé,56.56,Faible,68.97,Modéré,49.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,48,16.0,35.0
609,tt1641349,Terra Nova,tvSeries,6.7,87579.0,2011.0,ts20668,1.0,12::(self-applied),https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fterra-nova%2F5NqStZ3WEHfe&subId3=justappsvod,Disney+,12+,Aucun,58.82,Modéré,54.55,Faible,53.85,Aucun,55.56,Faible,62.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46,16.0,18.0
610,tt27528139,Queen Cleopatra,tvMiniSeries,1.2,87037.0,2023.0,ts386450,1.0,13::(self-applied),https://www.netflix.com/title/81230204,Netflix,13+,Élevé,76.04,Élevé,82.96,Élevé,78.32,Élevé,79.95,Élevé,85.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,tous publics,15.0
611,tt10638036,Heartstopper,tvSeries,8.5,87035.0,2022.0,ts217231,1.0,7::(self-applied),https://www.netflix.com/title/81059939,Netflix,10+,Aucun,54.14,Faible,70.37,Faible,45.95,Aucun,70.98,Faible,70.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,33,tous publics,5.0
612,tt8291284,The Peripheral,tvSeries,7.5,86986.0,2022.0,ts222806,1.0,16::(self-applied),https://app.primevideo.com/detail?gti=amzn1.dv.gti.69b95a8c-91d9-40ce-b31f-9e01ec3be253,Prime Video,18+,Faible,38.01,Élevé,62.2,Élevé,57.38,Modéré,52.63,Modéré,46.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,62,12.0,15.0
613,tt8740976,Inventing Anna,tvMiniSeries,6.9,86577.0,2022.0,ts108385,1.0,16::(self-applied),https://www.netflix.com/title/81008305,Netflix,16+,Faible,41.29,Aucun,88.24,Modéré,37.38,Faible,52.63,Aucun,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,16.0,10.0
614,tt9174558,Dopesick,tvMiniSeries,8.6,86386.0,2021.0,ts255077,1.0,16::(self-applied),https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fdopesick%2FvaEHfF8OZHUP&subId3=justappsvod,Disney+,16+,Faible,47.66,Faible,64.86,Modéré,47.06,Élevé,82.35,Modéré,36.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,18.0,70.0
615,tt1442462,The Good Wife,tvSeries,8.4,86296.0,2009.0,ts21230,4.0,tous publics::(dvd rating),https://www.paramountplus.com/shows/the_good_wife/video/btIHs_X_cr07rhquh_ZYYmsGNebjsaq_/the-good-wife-pilot?searchReferral=,Paramount+,12,Faible,31.96,Modéré,53.57,Faible,59.26,Faible,59.09,Faible,66.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44,10.0,30.0
616,tt1442462,The Good Wife,tvSeries,8.4,86296.0,2009.0,ts21230,4.0,tous publics::(dvd rating),https://app.primevideo.com/detail?gti=amzn1.dv.gti.3aa9f7a8-38e7-37ca-cd25-2166bd3e0cfb,Prime Video,18+,Faible,31.96,Modéré,53.57,Faible,59.26,Faible,59.09,Faible,66.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44,10.0,70.0
617,tt1442462,The Good Wife,tvSeries,8.4,86296.0,2009.0,ts21230,4.0,tous publics::(dvd rating),https://tv.apple.com/fr/show/the-good-wife/umc.cmc.5ac3g1a14ep4032yihtkw6rck?at=1000l3V2&ct=app_tv&itscg=30200&itsct=justwatch_tv_12,AppleTV+,-12,Faible,31.96,Modéré,53.57,Faible,59.26,Faible,59.09,Faible,66.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44,10.0,70.0
618,tt1442462,The Good Wife,tvSeries,8.4,86296.0,2009.0,ts21230,4.0,tous publics::(dvd rating),https://app.molotov.tv/channel/45/program/2588,MolotovTV,,Faible,31.96,Modéré,53.57,Faible,59.26,Faible,59.09,Faible,66.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44,10.0,70.0
619,tt0489974,Carnival Row,tvSeries,7.7,85871.0,2019.0,ts146916,1.0,18::(self-applied),https://app.primevideo.com/detail?gti=amzn1.dv.gti.3ab6560a-c85b-2fb0-64ee-3d70ef563bc4,Prime Video,18+,Modéré,27.39,Élevé,68.57,Élevé,52.87,Faible,68.5,Modéré,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,18.0,35.0
620,tt5516154,Godless,tvMiniSeries,8.2,85852.0,2017.0,ts75151,1.0,16::(self-applied),https://www.netflix.com/title/80097141,Netflix,16+,Modéré,24.8,Élevé,66.67,Modéré,49.32,Faible,62.12,Modéré,43.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65,16.0,65.0
621,tt9698442,Behind Her Eyes,tvMiniSeries,7.2,85377.0,2021.0,ts102086,1.0,16::(self-applied),https://www.netflix.com/title/80244630,Netflix,16+,Modéré,31.09,Faible,68.83,Modéré,50.67,Modéré,46.01,Modéré,51.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,50,16.0,55.0
622,tt0758790,The Tudors,tvSeries,8.1,84507.0,2007.0,ts22054,1.0,tous publics::(dvd rating),https://app.primevideo.com/detail?gti=amzn1.dv.gti.36ac6da1-a779-58a7-2e3b-337006d2cd02,Prime Video,18+,Élevé,77.98,Élevé,69.64,Modéré,43.9,Faible,59.46,Modéré,38.89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,53,12.0,38.0
623,tt7826376,Upload,tvSeries,7.8,83950.0,2020.0,ts87778,2.0,16::(self-applied),https://www.mycanal.fr/series/upload/h/25555572_50035,MyCanal,-10,Modéré,33.09,Modéré,47.2,Modéré,35.06,Faible,67.91,Faible,42.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,32,16.0,25.0
624,tt7826376,Upload,tvSeries,7.8,83950.0,2020.0,ts87778,2.0,16::(self-applied),https://app.primevideo.com/detail?gti=amzn1.dv.gti.feb8c501-83d1-35fb-7572-319fd0b31cf3,Prime Video,18+,Modéré,33.09,Modéré,47.2,Modéré,35.06,Faible,67.91,Faible,42.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,32,16.0,25.0
625,tt4093826,Twin Peaks,tvSeries,8.5,83168.0,2017.0,ts86729,3.0,12,https://www.paramountplus.com/shows/twin-peaks-the-return/video/d_h_BcWWxcg8pvqemmvjii96cJ_bfJu2/twin-peaks-the-return-part-1?searchReferral=,Paramount+,16,Modéré,45.04,Élevé,92.63,Élevé,77.5,Modéré,71.6,Élevé,86.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,12.0,35.0
626,tt4093826,Twin Peaks,tvSeries,8.5,83168.0,2017.0,ts86729,3.0,12,https://app.primevideo.com/detail?gti=amzn1.dv.gti.271389e4-f6fd-454e-a1ba-4eb624abae73,Prime Video,18+,Modéré,45.04,Élevé,92.63,Élevé,77.5,Modéré,71.6,Élevé,86.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,12.0,35.0
